Time,Low,High,Open,Close,Volume
2017-10-17,5525.0,5769.99,5754.9,5594.0,9121.0333495
2017-10-18,5102.0,5600.0,5593.97,5574.44,17620.4415044
2017-10-19,5529.44,5750.0,5574.02,5704.01,8908.55652227
2017-10-20,5630.0,6063.99,5704.0,5989.1,16708.981564
2017-10-21,5868.26,6189.1,5989.1,6024.86,14607.9218434
2017-10-22,5755.95,6082.3,6024.85,6005.05,10770.4295129
2017-10-23,5650.98,6057.02,6005.05,5905.99,16446.7833306
2017-10-24,5462.19,5906.0,5906.0,5525.43,18281.4900637
2017-10-25,5376.71,5765.0,5525.43,5739.97,14151.0599184
2017-10-26,5701.0,6000.0,5739.97,5891.61,11817.400067
2017-10-27,5708.8,5998.0,5891.61,5780.0,9337.84412481
2017-10-28,5715.0,5894.0,5780.0,5752.01,5453.79798889
2017-10-29,5728.0,6298.99,5752.01,6140.01,12509.8551509
2017-10-30,6028.0,6200.0,6140.01,6124.16,8341.53244599
2017-10-31,6095.96,6472.13,6124.16,6445.01,15024.495585
2017-11-01,6363.59,6784.0,6445.01,6783.69,20571.5532018
2017-11-02,6759.0,7445.0,6783.69,7039.98,35889.108197
2017-11-03,6955.89,7449.99,7039.99,7170.01,24724.3012824
2017-11-04,7011.1,7498.0,7170.01,7412.55,13668.8954096
2017-11-05,7310.0,7630.0,7412.35,7392.0,16504.9576486
2017-11-06,6900.73,7432.49,7391.95,6969.76,23880.6970977
2017-11-07,6968.49,7232.84,6969.76,7126.63,14504.0823221
2017-11-08,7031.66,7898.0,7128.99,7467.96,38183.5375897
2017-11-09,7079.0,7470.01,7467.97,7156.0,18059.2935723
2017-11-10,6426.0,7350.0,7156.0,6577.62,33895.5574879
