Time,Low,High,Open,Close,Volume
2016-01-01,427.92,437.15,430.35,435.66,3863.27745054
2016-01-02,432.41,437.56,435.67,435.4,3276.70962113
2016-01-03,425.02,435.75,435.4,431.91,3904.32531811
2016-01-04,431.37,435.79,431.9,433.85,5894.44572317
2016-01-05,430.0,435.64,433.84,433.34,5150.04947569
2016-01-06,428.15,433.46,433.32,430.87,5476.86995944
2016-01-07,430.64,460.15,430.66,459.07,13906.640729
2016-01-08,447.53,464.4,459.07,454.44,8347.0550396
2016-01-09,447.66,456.0,454.41,450.38,4247.54965095
2016-01-10,442.96,451.39,450.39,449.99,3954.32239952
2016-01-11,445.88,452.65,449.99,449.19,5597.61418315
2016-01-12,431.83,449.44,449.26,434.01,6596.94545292
2016-01-13,425.0,437.5,434.01,432.77,9009.14070912
2016-01-14,428.0,435.27,432.7,430.03,5672.82096245
2016-01-15,357.3,430.29,430.04,357.53,28641.6535855
2016-01-16,350.92,391.0,357.59,388.7,17985.1047845
2016-01-17,372.0,391.0,388.7,378.46,8278.40179348
2016-01-18,370.1,386.1,378.47,384.89,8711.45975604
2016-01-19,370.0,385.5,384.79,375.27,8133.08901034
2016-01-20,369.0,425.1,375.28,418.54,13874.6816593
2016-01-21,403.21,424.78,418.89,409.38,8736.43902889
2016-01-22,373.86,413.99,409.02,382.9,13430.1030392
2016-01-23,382.55,398.72,382.93,387.5,6308.7500222
2016-01-24,387.49,406.93,387.5,403.05,3550.83177183
2016-01-25,386.41,403.04,403.04,391.4,6491.99981186
2016-01-26,387.78,397.0,391.4,391.54,6981.00990035
2016-01-27,390.7,397.18,391.7,394.79,6324.16419027
2016-01-28,377.12,395.0,394.6,379.61,9103.71549887
2016-01-29,363.25,385.05,379.63,378.68,12105.2904369
2016-01-30,375.0,382.04,378.68,378.46,4154.2964224
2016-01-31,365.0,382.5,378.46,367.95,5506.74681302
2016-02-01,366.26,379.0,367.89,371.33,7931.22922922
2016-02-02,371.17,374.41,371.33,372.93,6856.21815799
2016-02-03,365.63,373.01,372.93,368.87,7147.95657328
2016-02-04,368.74,390.63,368.87,387.99,8887.7272324
2016-02-05,382.99,389.36,387.99,384.5,7443.84433224
2016-02-06,370.05,384.54,384.44,375.44,6276.61473729
2016-02-07,373.24,379.81,375.44,377.49,4160.82911131
2016-02-08,370.5,379.35,377.47,371.14,7094.20857777
2016-02-09,370.13,374.93,371.02,372.68,8424.5522075
2016-02-10,371.87,383.34,372.76,378.44,9734.28082475
2016-02-11,360.0,379.5,378.49,378.23,10412.3637159
2016-02-12,377.46,382.05,378.23,382.05,6162.17671337
2016-02-13,381.99,396.0,382.05,391.0,5978.85647171
2016-02-14,391.0,406.92,391.0,406.59,7555.16485027
2016-02-15,394.03,409.09,406.62,398.95,6568.48538284
2016-02-16,390.0,407.5,398.94,407.42,5647.18507069
2016-02-17,405.69,420.13,407.41,415.2,8707.1340027
2016-02-18,415.01,423.2,415.18,421.19,6518.6376118
