Time,Low,High,Open,Close,Volume
2017-11-09 00:00:00,307.15,309.37,307.92,308.37,1535.36377879
2017-11-09 00:15:00,307.01,308.38,308.38,307.9,801.14549085
2017-11-09 00:30:00,307.89,308.93,307.9,308.41,516.2045403
2017-11-09 00:45:00,308.4,308.99,308.41,308.99,1162.40672567
2017-11-09 01:00:00,308.99,312.95,308.99,312.22,3516.45916261
2017-11-09 01:15:00,310.41,313.23,312.22,313.23,2737.41640646
2017-11-09 01:30:00,311.67,313.5,313.17,311.79,1425.7660018
2017-11-09 01:45:00,310.64,311.99,311.79,311.3,867.76564546
2017-11-09 02:00:00,311.07,311.94,311.3,311.78,542.71770694
2017-11-09 02:15:00,311.68,312.89,311.78,312.89,1031.46896881
2017-11-09 02:30:00,310.86,313.2,312.89,311.81,1780.5800843
2017-11-09 02:45:00,311.5,312.96,311.67,311.98,745.05459429
2017-11-09 03:00:00,311.5,312.49,311.98,311.96,1114.17896798
2017-11-09 03:15:00,311.0,312.0,311.82,311.66,1086.27818626
2017-11-09 03:30:00,309.15,311.95,311.69,309.47,1260.29051231
2017-11-09 03:45:00,309.15,309.8,309.47,309.18,896.28092703
2017-11-09 04:00:00,309.15,310.52,309.18,309.79,475.86322178
2017-11-09 04:15:00,309.38,310.39,309.8,309.39,804.19495511
2017-11-09 04:30:00,309.38,310.93,309.39,310.92,526.78262705
2017-11-09 04:45:00,310.92,311.83,310.93,311.64,1118.5929474
2017-11-09 05:00:00,311.15,311.78,311.64,311.62,483.64332439
2017-11-09 05:15:00,311.3,312.86,311.62,312.85,901.89643806
2017-11-09 05:30:00,312.84,312.92,312.85,312.91,562.24762741
2017-11-09 05:45:00,311.33,313.2,312.92,312.99,923.99562748
2017-11-09 06:00:00,312.68,313.19,313.0,312.71,488.42412688
2017-11-09 06:15:00,312.7,313.0,312.71,312.99,293.02694186
2017-11-09 06:30:00,312.1,313.47,313.0,313.16,1097.10393382
2017-11-09 06:45:00,311.08,313.5,313.16,313.32,957.9498534
2017-11-09 07:00:00,313.02,313.48,313.33,313.3,397.74972391
2017-11-09 07:15:00,311.79,313.77,313.3,313.76,734.84865697
2017-11-09 07:30:00,313.56,315.12,313.77,315.12,2500.64542043
2017-11-09 07:45:00,315.11,316.74,315.12,316.18,952.21141231
2017-11-09 08:00:00,316.18,317.0,316.18,317.0,773.86542175
2017-11-09 08:15:00,315.0,317.77,317.0,317.77,2038.71833738
2017-11-09 08:30:00,314.0,317.77,317.77,314.4,1227.58505961
2017-11-09 08:45:00,313.94,315.18,314.72,315.17,470.2296595
2017-11-09 09:00:00,311.77,315.79,315.17,312.51,1059.67885063
2017-11-09 09:15:00,312.19,313.5,312.51,312.42,868.06609056
2017-11-09 09:30:00,312.01,314.43,312.43,313.2,487.15064609
2017-11-09 09:45:00,312.6,314.72,313.36,313.82,254.61127832
2017-11-09 10:00:00,313.82,315.6,313.82,314.04,415.24030462
2017-11-09 10:15:00,313.95,315.1,314.05,315.1,228.32410108
2017-11-09 10:30:00,313.76,315.34,315.09,314.47,496.38928559
2017-11-09 10:45:00,314.04,314.88,314.49,314.87,324.38849596
2017-11-09 11:00:00,313.5,315.54,314.87,314.27,454.87187751
2017-11-09 11:15:00,312.51,314.46,314.42,312.99,691.49473092
2017-11-09 11:30:00,312.99,315.41,313.0,313.88,1123.74183621
2017-11-09 11:45:00,313.5,316.0,313.89,315.99,1277.69382819
2017-11-09 12:00:00,315.99,318.0,315.99,317.93,3794.39238311
2017-11-09 12:15:00,316.81,318.83,317.93,318.82,2480.9507756
2017-11-09 12:30:00,318.82,319.88,318.83,319.47,3918.65162703
2017-11-09 12:45:00,317.18,319.8,319.48,318.56,1997.0382241
2017-11-09 13:00:00,317.56,319.9,318.56,319.19,1490.45019121
2017-11-09 13:15:00,318.03,319.2,319.19,318.76,1282.81498778
2017-11-09 13:30:00,318.03,319.0,318.76,318.58,947.09053487
2017-11-09 13:45:00,318.05,318.59,318.51,318.27,1008.11072797
2017-11-09 14:00:00,318.04,323.0,318.27,323.0,7632.72642763
2017-11-09 14:15:00,321.68,324.0,323.0,323.99,4752.24310766
2017-11-09 14:30:00,322.53,324.48,324.0,324.46,3977.44437581
2017-11-09 14:45:00,324.01,327.0,324.47,326.99,4874.80487855
2017-11-09 15:00:00,325.24,327.6,327.0,327.31,2991.48732876
2017-11-09 15:15:00,326.7,329.13,327.31,329.13,5452.01942243
2017-11-09 15:30:00,325.03,329.47,329.13,326.25,6394.58736721
2017-11-09 15:45:00,326.25,328.94,326.25,328.87,3306.69957683
2017-11-09 16:00:00,326.55,328.88,328.88,327.02,3126.73670865
2017-11-09 16:15:00,326.55,327.2,326.98,327.18,2316.4448286
2017-11-09 16:30:00,327.13,327.99,327.18,327.93,1139.04418611
2017-11-09 16:45:00,325.0,327.93,327.93,325.0,3358.65817926
2017-11-09 17:00:00,324.5,326.3,325.01,326.26,2286.00938356
2017-11-09 17:15:00,326.04,326.72,326.26,326.72,1240.55872947
2017-11-09 17:30:00,326.26,326.75,326.54,326.62,1538.6700776
2017-11-09 17:45:00,326.4,326.96,326.62,326.8,1036.4526904
2017-11-09 18:00:00,326.06,326.8,326.8,326.17,2026.45531678
2017-11-09 18:15:00,326.0,326.41,326.11,326.41,2116.32036338
2017-11-09 18:30:00,326.4,327.95,326.41,327.43,2244.79390548
2017-11-09 18:45:00,326.5,327.66,327.44,326.97,938.85180459
2017-11-09 19:00:00,326.01,327.0,326.9,326.19,783.72179388
2017-11-09 19:15:00,325.26,326.19,326.19,325.67,1298.4534859
2017-11-09 19:30:00,325.5,326.9,325.5,325.71,830.71095711
2017-11-09 19:45:00,325.5,327.0,325.71,326.1,1230.04504585
2017-11-09 20:00:00,325.71,326.91,326.1,326.91,1311.28151505
2017-11-09 20:15:00,325.87,327.28,326.87,326.48,2280.04578352
2017-11-09 20:30:00,326.14,326.98,326.19,326.3,784.81841416
2017-11-09 20:45:00,325.8,326.68,326.3,325.91,1518.26803497
2017-11-09 21:00:00,325.8,325.91,325.91,325.81,574.29357555
2017-11-09 21:15:00,325.8,325.85,325.81,325.81,804.05749034
2017-11-09 21:30:00,320.02,325.99,325.81,322.58,6665.04620464
2017-11-09 21:45:00,320.33,322.59,322.58,320.87,3045.07757794
2017-11-09 22:00:00,318.0,320.98,320.88,319.07,6403.71395203
2017-11-09 22:15:00,319.0,320.53,319.07,320.04,1692.01820614
2017-11-09 22:30:00,319.01,320.79,320.05,319.04,1573.6232541
2017-11-09 22:45:00,318.0,319.05,319.04,318.49,1721.05037226
2017-11-09 23:00:00,318.48,318.82,318.49,318.82,641.90955834
2017-11-09 23:15:00,318.48,318.66,318.66,318.56,881.25435693
2017-11-09 23:30:00,318.55,321.42,318.56,320.93,1898.6683742
2017-11-09 23:45:00,320.72,320.93,320.93,320.72,1434.22346784
2017-11-10 00:00:00,318.62,320.73,320.73,319.5,1030.65411181
2017-11-10 00:15:00,318.53,320.0,319.5,318.73,1084.87581644
2017-11-10 00:30:00,318.35,319.28,318.73,319.28,955.37003312
2017-11-10 00:45:00,319.25,322.64,319.27,321.38,2105.16266038
2017-11-10 01:00:00,319.58,322.05,321.38,319.97,1523.05148739
2017-11-10 01:15:00,319.14,320.5,319.92,319.82,823.0192081
2017-11-10 01:30:00,319.65,320.5,319.82,320.49,590.29931383
2017-11-10 01:45:00,320.49,321.33,320.5,321.02,504.855806
2017-11-10 02:00:00,320.71,321.02,321.02,320.72,384.72510668
2017-11-10 02:15:00,320.01,320.72,320.72,320.26,883.86198139
2017-11-10 02:30:00,319.47,320.27,320.27,319.47,888.52483817
2017-11-10 02:45:00,318.91,319.52,319.48,318.91,708.75539817
2017-11-10 03:00:00,318.8,320.24,318.91,318.85,883.43177679
2017-11-10 03:15:00,318.75,319.8,318.89,319.79,542.80571263
2017-11-10 03:30:00,319.7,320.06,319.79,320.0,343.36980497
2017-11-10 03:45:00,319.99,320.19,320.0,320.19,461.26001775
2017-11-10 04:00:00,320.18,321.13,320.19,320.94,621.43300986
2017-11-10 04:15:00,320.41,321.0,321.0,320.76,411.17194415
2017-11-10 04:30:00,320.54,321.0,320.76,321.0,381.65749412
2017-11-10 04:45:00,320.8,321.3,320.97,320.91,775.42531862
2017-11-10 05:00:00,320.62,320.91,320.91,320.73,310.93866364
2017-11-10 05:15:00,319.41,320.73,320.73,319.43,623.91518783
2017-11-10 05:30:00,318.51,319.43,319.42,318.51,693.16118116
2017-11-10 05:45:00,318.5,319.99,318.51,319.2,553.00567813
2017-11-10 06:00:00,319.2,319.94,319.21,319.68,247.8997049
2017-11-10 06:15:00,319.0,319.68,319.68,319.5,253.13707184
2017-11-10 06:30:00,319.07,319.5,319.5,319.16,305.57546207
2017-11-10 06:45:00,319.1,319.2,319.16,319.15,202.7831193
2017-11-10 07:00:00,318.81,319.15,319.15,318.98,649.15892316
2017-11-10 07:15:00,318.92,318.98,318.92,318.95,503.77455132
2017-11-10 07:30:00,318.5,318.98,318.95,318.5,397.58164819
2017-11-10 07:45:00,316.0,318.69,318.64,316.48,2719.12081229
2017-11-10 08:00:00,315.3,316.48,316.48,316.18,990.70065636
2017-11-10 08:15:00,316.0,317.0,316.19,316.94,542.85962857
2017-11-10 08:30:00,316.0,317.26,316.95,317.13,291.73552713
2017-11-10 08:45:00,316.57,317.49,317.13,317.27,403.80214758
2017-11-10 09:00:00,317.27,319.28,317.29,319.26,429.32556384
2017-11-10 09:15:00,318.52,319.5,319.26,319.49,436.9006478
2017-11-10 09:30:00,318.51,319.68,319.5,318.51,553.81824117
2017-11-10 09:45:00,318.5,320.58,318.51,319.51,432.084357
2017-11-10 10:00:00,319.51,320.74,319.65,320.73,303.75985226
2017-11-10 10:15:00,320.74,321.7,320.74,321.69,335.97972361
2017-11-10 10:30:00,321.69,322.5,321.7,322.5,633.75680737
2017-11-10 10:45:00,322.49,323.2,322.5,323.19,525.78646983
2017-11-10 11:00:00,323.19,325.0,323.2,324.99,1313.61076584
2017-11-10 11:15:00,324.5,325.12,325.0,324.56,807.73818094
2017-11-10 11:30:00,317.0,324.71,324.55,317.01,1805.51692478
2017-11-10 11:45:00,315.0,317.01,317.01,315.0,2868.92216032
2017-11-10 12:00:00,312.15,315.01,315.0,313.99,2786.04642002
2017-11-10 12:15:00,313.99,316.73,314.0,315.44,975.14356544
2017-11-10 12:30:00,312.76,316.0,315.44,312.76,1210.67728996
2017-11-10 12:45:00,307.0,312.77,312.77,307.01,7929.12654453
2017-11-10 13:00:00,307.0,310.0,307.01,309.56,2721.56834796
2017-11-10 13:15:00,307.0,309.96,309.92,307.0,2778.04128712
2017-11-10 13:30:00,307.0,307.2,307.01,307.15,1640.87210369
2017-11-10 13:45:00,307.11,309.0,307.15,308.21,1467.94570599
